m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
m3,,,,,51.621244,-115.608378,,,,,,,,,,,,20
